,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19
921,BRACS_745_PB_7,1,0.0,0.0,0.1373259,0.0,0.0,0.0,0.0,0.0,0.0,0.19312835,0.30097422,0.0,0.0,0.0,1.9202174,0.0,0.30880994,0.4323979,1.6593804,0.0
922,BRACS_745_PB_8,1,0.0,0.0,0.005028341,0.0,0.16868994,0.0,0.17769045,0.0,0.0,0.12674534,0.15650655,0.0,0.03009804,0.0,1.1371582,0.13321166,0.0,0.23050597,1.0013454,0.062455177
923,BRACS_745_PB_9,1,0.0,0.0,0.14848864,0.0,0.0,0.0,0.0,0.0,0.0,0.24939747,0.38893107,0.0,0.0,0.0,2.2293584,0.0,0.33853388,0.4506403,1.7352211,0.0
924,BRACS_747_PB_11,1,0.0,0.0,0.18708761,0.0,0.0,0.0,0.0,0.0,0.0,0.26987058,0.3442789,0.0,0.0,0.0,2.305494,0.0,0.502758,0.49959624,1.9386821,0.0
925,BRACS_747_PB_14,1,0.0,0.0,0.21423963,0.0,0.0,0.0,0.0,0.0,0.0,0.3638543,0.5039697,0.0,0.0,0.0,3.0105326,0.0,0.5020097,0.6184594,2.4122567,0.0
926,BRACS_761_PB_3,1,0.0,0.0,0.31588018,0.0,0.0,0.0,0.0,0.0,0.0,0.56128484,0.9154997,0.0,0.0,0.0,5.1598477,0.0,1.0933363,1.0399945,4.099715,0.0
927,BRACS_761_PB_5,1,0.0,0.0,0.48378116,0.0,0.0,0.0,0.0,0.0,0.0,0.7797719,1.3671491,0.0,0.0,0.0,6.814842,0.0,1.907062,1.0256183,5.1703415,0.0
928,BRACS_1231_UDH_1,1,0.33322045,0.0,0.0,0.0,0.28109434,0.0,0.36325106,0.0,0.0,0.11034769,0.18050629,0.0,0.117776744,0.0,0.81665456,0.24888022,0.26235735,0.03251037,0.6431912,0.16220754
929,BRACS_1231_UDH_15,1,2.2208323,0.0,0.0,0.0,1.2170706,0.0,1.6907213,0.0,0.0,0.18586439,0.31796604,0.0,0.40456748,0.0,0.29124558,1.097207,0.0,0.0,0.13071048,1.0145812
930,BRACS_1231_UDH_2,1,2.2916005,0.0,0.0,0.0,1.1232649,0.0,1.7231408,0.0,0.0,0.20284413,0.39723393,0.0,0.13953736,0.0,0.63936055,1.1675098,0.0,0.0,0.13083807,1.1551487
931,BRACS_1231_UDH_21,1,0.33271974,0.0,0.0,0.0,0.18850318,0.0,0.39432755,0.0,0.0,0.122583896,0.18737665,0.0,0.0,0.0,0.8706414,0.293222,0.0,0.091442555,0.63645357,0.13487601
932,BRACS_1231_UDH_23,1,0.0,0.0,0.05859954,0.0,0.0,0.0,0.0,0.0,0.0,0.16145052,0.26121032,0.0,0.0,0.0,1.5787966,0.0,0.08397999,0.32970098,1.1870039,0.0
933,BRACS_1231_UDH_25,1,0.0,0.0,0.13269201,0.0,0.00096350163,0.0,0.0,0.0,0.0,0.25127426,0.45594323,0.0,0.0,0.0,1.8081292,0.0,0.9730445,0.0,1.3170412,0.0
934,BRACS_1231_UDH_26,1,4.8332267,0.0,0.0,0.0,3.035119,0.0,3.9113681,0.0,0.15514353,0.08168383,0.3525873,0.0,1.9185804,0.0,0.059158467,2.8222582,0.0,0.0,0.0,3.2973406
935,BRACS_1231_UDH_3,1,0.057495743,0.0,0.0,0.0,0.04657621,0.0,0.22357589,0.0,0.0,0.08560006,0.11713317,0.0,0.0,0.0,0.7886798,0.18657225,0.0,0.10640302,0.5354818,0.13378125
936,BRACS_1231_UDH_36,1,0.49567688,0.0,0.012196995,0.0,0.3461827,0.0,0.50761455,0.0,0.0,0.17444022,0.32201245,0.0,0.0,0.0,1.3332472,0.36469707,0.17016932,0.0,0.8363102,0.3154672
937,BRACS_1231_UDH_4,1,0.61092836,0.0,0.119752556,0.0,0.1858116,0.0,0.4539512,0.0,0.0,0.28678137,0.4855561,0.0,0.0,0.0,1.3599085,0.20806192,0.5103527,0.0,0.8005031,0.08337957
938,BRACS_1231_UDH_42,1,1.2873242,0.0,0.0,0.0,0.9515908,0.0,1.127786,0.0,0.0,0.076858,0.12525132,0.0,0.6873216,0.0,0.69254756,0.87550956,0.0,0.0,0.42783883,1.051147
939,BRACS_1231_UDH_53,1,0.5877237,0.0,0.0,0.0,0.5315592,0.0,0.5711508,0.0,0.0,0.09283844,0.16059865,0.0,0.3496899,0.0,0.9179538,0.45096213,0.0,0.0,0.66949904,0.62733215
940,BRACS_1231_UDH_59,1,0.0,0.0,0.1160174,0.0,0.0,0.0,0.09105118,0.0,0.0,0.1912787,0.3579045,0.0,0.0,0.0,1.4902674,0.03236883,0.49538308,0.010964304,1.0976983,0.0
941,BRACS_1231_UDH_9,1,0.0,0.0,0.04705748,0.0,0.0,0.0,0.0,0.0,0.0,0.12962028,0.23500152,0.0,0.0,0.0,1.4467573,0.014041163,0.1035482,0.25346404,1.1798836,0.0
942,BRACS_1235_UDH_14,1,6.0547423,0.0,0.0,0.0,3.3329294,0.0,4.546193,0.0,0.2261413,0.36420023,0.71293867,0.0,1.1531048,0.0,0.0,2.9221127,0.0,0.0,0.0,2.71574
943,BRACS_1235_UDH_15,1,6.5480666,0.0,0.0,0.0,3.9271362,0.0,5.1576066,0.0,0.449212,0.27261105,0.56896245,0.0,2.0711877,0.0,0.0,3.610076,0.0,0.0,0.0,3.7923553
944,BRACS_1235_UDH_19,1,0.0,0.0,0.13935022,0.0,0.0,0.0,0.0,0.0,0.0,0.1839107,0.30698088,0.0,0.0,0.0,1.7646204,0.0,0.5516709,0.311786,1.532334,0.0
945,BRACS_1235_UDH_28,1,2.8785315,0.0,0.0,0.0,1.6668446,0.0,2.3594732,0.0,0.0,0.093625516,0.2295997,0.0,1.0347375,0.0,0.1358305,1.7239329,0.0,0.0,0.0,1.8187599
946,BRACS_1238_UDH_11,1,1.5734689,0.0,0.0,0.0,0.94566274,0.0,1.3286481,0.0,0.0,0.07366948,0.15048037,0.0,0.64020556,0.0,0.28423482,0.98719364,0.0,0.0,0.09016405,1.0272176
947,BRACS_1238_UDH_14,1,2.6430113,0.0,0.0,0.0,1.7662181,0.0,2.1712537,0.0,0.0,0.009820458,0.13357875,0.0,1.256654,0.0,0.25368923,1.5933034,0.0,0.0,0.0,2.026935
948,BRACS_1238_UDH_19,1,4.3676124,0.0,0.0,0.0,2.8842359,0.0,3.400842,0.0,0.0,0.0,0.16486685,0.0,1.9967388,0.0,0.0816128,2.5114927,0.0,0.0,0.0,3.1881027
949,BRACS_1238_UDH_20,1,0.71468914,0.0,0.0,0.0,0.60050964,0.0,0.64901835,0.0,0.0,0.065540195,0.106299676,0.0,0.4346721,0.0,0.7482536,0.5293121,0.0,0.0,0.57542884,0.6932601
950,BRACS_1238_UDH_23,1,3.183434,0.0,0.0,0.0,2.0724666,0.0,2.5711973,0.0,0.0,0.0,0.14479825,0.0,1.4774843,0.0,0.1955763,1.9237018,0.0,0.0,0.0,2.3213034
951,BRACS_1238_UDH_30,1,3.611291,0.0,0.0,0.0,2.2177134,0.0,2.9869707,0.0,0.0,0.057250913,0.24198085,0.0,1.447171,0.0,0.0,2.1187272,0.0,0.0,0.0,2.3555677
952,BRACS_1238_UDH_34,1,3.8707485,0.0,0.0,0.0,2.5417295,0.0,3.048436,0.0,0.0,0.0,0.1329545,0.0,1.8715347,0.0,0.12355543,2.2721455,0.0,0.0,0.0,2.8110108
953,BRACS_1238_UDH_35,1,2.557356,0.0,0.0,0.0,1.7137755,0.0,2.030786,0.0,0.0,0.012781527,0.1293806,0.0,1.253917,0.0,0.3896773,1.5318385,0.0,0.0,0.16293249,1.9160354
954,BRACS_1238_UDH_43,1,1.3764305,0.0,0.0,0.0,1.0386007,0.0,1.1242045,0.0,0.0,0.058927573,0.12637918,0.0,0.72547454,0.0,0.72099465,0.9221072,0.0,0.0,0.4994629,1.1555896
955,BRACS_1238_UDH_49,1,4.351407,0.0,0.0,0.0,2.8441398,0.0,3.4804327,0.0,0.0,0.0,0.17180029,0.0,2.0063717,0.0,0.049618594,2.535555,0.0,0.0,0.0,3.1454842
956,BRACS_1238_UDH_5,1,3.4855301,0.0,0.0,0.0,2.263017,0.0,2.7713697,0.0,0.0,0.0,0.124564014,0.0,1.6274613,0.0,0.106902204,2.0464041,0.0,0.0,0.0,2.557433
957,BRACS_1238_UDH_58,1,4.129692,0.0,0.0,0.0,2.676657,0.0,3.3181937,0.0,0.0,0.0,0.16403645,0.0,1.8390188,0.0,0.046245277,2.4135885,0.0,0.0,0.0,2.974284
958,BRACS_1244_UDH_2,1,0.6063173,0.0,0.0,0.0,0.47248986,0.0,0.61225164,0.0,0.0,0.06220697,0.10553742,0.0,0.3604601,0.0,0.65264297,0.45892364,0.0,0.0,0.53554475,0.56070906
959,BRACS_1272_UDH_1,1,1.0167309,0.0,0.0,0.0,0.8303244,0.0,0.9075673,0.0,0.0,0.10750386,0.140426,0.0,0.56676954,0.0,0.9685187,0.6619045,0.0,0.0,0.7605769,0.89352345
960,BRACS_1272_UDH_12,1,0.0,0.0,0.045600228,0.0,0.0,0.0,0.0,0.0,0.0,0.123084515,0.18328188,0.0,0.0,0.0,1.3075149,0.0,0.08334487,0.29429138,1.1252198,0.0
961,BRACS_1272_UDH_16,1,2.6178412,0.0,0.0,0.0,1.6709151,0.0,2.145826,0.0,0.0,0.0,0.09345075,0.0,1.2834959,0.0,0.12988257,1.5854354,0.0,0.0,0.0,1.9338145
962,BRACS_1272_UDH_19,1,3.0434315,0.0,0.0,0.0,1.9624611,0.0,2.4732387,0.0,0.0,0.0,0.119532496,0.0,1.4410603,0.0,0.15989447,1.8130807,0.0,0.0,0.0,2.2103484
963,BRACS_1272_UDH_21,1,3.3555293,0.0,0.0,0.0,2.2315073,0.0,2.5709813,0.0,0.0,0.0010053888,0.16644049,0.0,1.5386596,0.0,0.36380982,1.970697,0.0,0.0,0.0,2.444205
964,BRACS_1272_UDH_24,1,1.9111935,0.0,0.0,0.0,1.2692939,0.0,1.6479422,0.0,0.0,0.05509713,0.13140385,0.0,0.98224366,0.0,0.5095161,1.1894654,0.0,0.0,0.38865486,1.406646
965,BRACS_1272_UDH_32,1,1.0767398,0.0,0.0,0.0,0.48264775,0.0,0.86911064,0.0,0.0,0.14436407,0.24842931,0.0,0.10574958,0.0,0.52078605,0.6398354,0.071649686,0.0,0.25352916,0.51388514
966,BRACS_1272_UDH_34,1,1.046995,0.0,0.0,0.0,0.61188805,0.0,0.9358277,0.0,0.0,0.11555022,0.17933908,0.0,0.26502407,0.0,0.5448032,0.66149765,0.0,0.0,0.42880118,0.5457181
967,BRACS_1272_UDH_38,1,4.3140125,0.0,0.0,0.0,2.8654125,0.0,3.3068964,0.0,0.0,0.0,0.1832047,0.0,1.9594924,0.0,0.18775874,2.4636762,0.0,0.0,0.0,3.1565683
968,BRACS_1272_UDH_39,1,0.0,0.0,0.062417492,0.0,0.0,0.0,0.0,0.0,0.0,0.13377544,0.19434306,0.0,0.0,0.0,1.4090403,0.0,0.07362622,0.3375877,1.2240219,0.0
969,BRACS_1272_UDH_41,1,0.0,0.0,0.1683329,0.0,0.0,0.0,0.0,0.0,0.0,0.23337594,0.40580052,0.0,0.0,0.0,2.201438,0.0,0.6907357,0.32731667,1.7918264,0.0
970,BRACS_1272_UDH_44,1,2.686132,0.0,0.0,0.0,1.6954314,0.0,2.2604728,0.0,0.0,0.030982424,0.1346772,0.0,1.3175899,0.0,0.23513195,1.6297423,0.0,0.0,0.098123536,1.8726118
971,BRACS_1272_UDH_6,1,0.0,0.0,0.039928623,0.0,0.044951327,0.0,0.0,0.0,0.0,0.17893153,0.1840017,0.0,0.0,0.0,1.5469334,0.0,0.0,0.36904782,1.2793182,0.0
972,BRACS_1272_UDH_7,1,0.008016726,0.0,0.0,0.0,0.23171374,0.0,0.16750212,0.0,0.0,0.14886086,0.16107748,0.0,0.11351048,0.0,1.283798,0.19975631,0.0,0.22542548,0.9764761,0.17685622
973,BRACS_1409_UDH_1,1,0.81204414,0.0,0.0,0.0,0.59450614,0.0,0.7794205,0.0,0.0,0.08431631,0.14072412,0.0,0.38374886,0.0,0.70929575,0.58161473,0.0,0.017450742,0.62845355,0.55066633
974,BRACS_1409_UDH_10,1,2.0894384,0.0,0.0,0.0,1.2507937,0.0,1.7659718,0.0,0.059164964,0.12432481,0.2651316,0.0,0.7613293,0.0,0.47256285,1.1869676,0.0,0.0,0.013634261,1.3683
975,BRACS_1409_UDH_11,1,1.1936089,0.0,0.0,0.0,0.90362775,0.0,1.022728,0.0,0.0,0.0753565,0.16405226,0.0,0.56590945,0.0,0.88526034,0.80407,0.0,0.0,0.60000193,0.9401973
976,BRACS_1409_UDH_12,1,0.0,0.0,0.031278,0.0,0.0,0.0,0.0,0.0,0.0,0.18881012,0.3213488,0.0,0.0,0.0,1.4606462,0.0,0.2790411,0.08513962,0.96697044,0.0
977,BRACS_1409_UDH_2,1,2.1371548,0.0,0.0,0.0,1.5607059,0.0,1.6828339,0.0,0.0,0.09998281,0.17867808,0.0,1.0459421,0.0,0.8977017,1.3468487,0.0,0.0,0.5106472,1.6095014
978,BRACS_1409_UDH_3,1,1.5073916,0.0,0.0,0.0,0.96894634,0.0,1.3513172,0.0,0.0,0.055218354,0.14386325,0.0,0.7104049,0.0,0.44398832,0.9967945,0.0,0.0,0.16448402,1.1109016
979,BRACS_1409_UDH_4,1,0.0,0.0,0.11183296,0.0,0.0,0.0,0.0,0.0,0.0,0.2670648,0.3717842,0.0,0.0,0.0,2.366785,0.0,0.2137614,0.54229647,1.7774956,0.0
980,BRACS_1409_UDH_5,1,0.66871846,0.0,0.0024107248,0.0,0.42823508,0.0,0.6670984,0.0,0.0,0.13463573,0.32004502,0.0,0.012633972,0.0,1.1543477,0.48740166,0.33723938,0.0,0.69392294,0.50362074
981,BRACS_1409_UDH_6,1,2.5488133,0.0,0.0,0.0,1.549164,0.0,2.1395826,0.0,0.0,0.10601476,0.22266968,0.0,0.9721835,0.0,0.2500167,1.5004804,0.0,0.0,0.0,1.6526537
982,BRACS_1409_UDH_7,1,0.6200008,0.0,0.0,0.0,0.57114947,0.0,0.6349057,0.0,0.0,0.0909702,0.15213618,0.0,0.32800174,0.0,0.98099124,0.4991802,0.0,0.05455923,0.73844594,0.58708894
983,BRACS_1409_UDH_8,1,0.0,0.0,0.08871954,0.0,0.0,0.0,0.0,0.0,0.0,0.21828532,0.2739665,0.0,0.0,0.0,1.9502963,0.0,0.0,0.51258075,1.5635242,0.0
984,BRACS_1409_UDH_9,1,1.4130944,0.0,0.0,0.0,0.8279412,0.0,1.2252642,0.0,0.005292259,0.105255544,0.19452827,0.0,0.5124102,0.0,0.4671362,0.8780634,0.04603967,0.0,0.21733542,0.8721497
985,BRACS_1486_UDH_1,1,5.7427473,0.0,0.0,0.0,3.7631106,0.0,4.6148458,0.0,0.0,0.0,0.23538439,0.0,2.6101243,0.0,0.0,3.3357744,0.0,0.0,0.0,4.0141582
986,BRACS_1486_UDH_5,1,2.9231672,0.0,0.0,0.0,1.9241934,0.0,2.322313,0.0,0.0,0.0,0.11852103,0.0,1.4246069,0.0,0.21992308,1.7280964,0.0,0.0,0.0,2.20581
987,BRACS_1486_UDH_6,1,4.234084,0.0,0.0,0.0,2.7922363,0.0,3.2985065,0.0,0.0,0.0,0.13616055,0.0,2.1480527,0.0,0.1308459,2.4822855,0.0,0.0,0.0,3.1167922
988,BRACS_1487_UDH_1,1,1.8185861,0.0,0.0,0.0,1.2919233,0.0,1.5575,0.0,0.0,0.074606866,0.15618978,0.0,0.96799797,0.0,0.7483784,1.1226844,0.0,0.0,0.6000935,1.4188361
989,BRACS_1487_UDH_10,1,2.7595253,0.0,0.0,0.0,1.8695695,0.0,2.232565,0.0,0.0,0.04255229,0.16638815,0.0,1.4030837,0.0,0.5132427,1.6651418,0.0,0.0,0.3459098,2.0242772
990,BRACS_1487_UDH_14,1,2.7884402,0.0,0.0,0.0,1.9100862,0.0,2.2172837,0.0,0.0,0.030193511,0.16123538,0.0,1.4098514,0.0,0.5259513,1.665818,0.0,0.0,0.3051182,2.0890882
991,BRACS_1487_UDH_30,1,2.948156,0.0,0.0,0.0,2.044314,0.0,2.4648721,0.0,0.0,0.0109918155,0.18544436,0.0,1.4176388,0.0,0.5053588,1.7651293,0.0,0.0,0.06738198,2.2348707
992,BRACS_1487_UDH_32,1,3.5676556,0.0,0.0,0.0,2.367076,0.0,2.8939183,0.0,0.0,0.028944556,0.1489188,0.0,1.8954496,0.0,0.3935867,2.1434355,0.0,0.0,0.15955195,2.6239154
993,BRACS_1487_UDH_36,1,3.2980585,0.0,0.0,0.0,2.10831,0.0,2.7488947,0.0,0.0,0.025031574,0.20292203,0.0,1.4668834,0.0,0.17849031,1.9566512,0.0,0.0,0.0,2.2177265
994,BRACS_1494_UDH_1,1,2.2220652,0.0,0.0,0.0,1.4388726,0.0,1.9779682,0.0,0.062019147,0.19106455,0.31282103,0.0,0.7475077,0.0,0.7931636,1.4193423,0.0,0.0,0.1387941,1.3708756
995,BRACS_1494_UDH_12,1,4.5767035,0.0,0.0,0.0,2.8478117,0.0,3.6711414,0.0,0.0,0.05063133,0.27533028,0.0,1.7852023,0.0,0.0,2.614196,0.0,0.0,0.0,2.9327078
996,BRACS_1494_UDH_14,1,3.397987,0.0,0.0,0.0,2.3217134,0.0,2.6633072,0.0,0.0,0.0,0.16477406,0.0,1.5775868,0.0,0.40775418,2.0184538,0.0,0.0,0.0,2.5340137
997,BRACS_1494_UDH_15,1,1.053832,0.0,0.0,0.0,0.5714873,0.0,0.94350094,0.0,0.03306762,0.20887406,0.30329823,0.0,0.20399311,0.0,0.72156906,0.6029723,0.39818335,0.0,0.5709664,0.45869282
998,BRACS_1494_UDH_18,1,4.986659,0.0,0.0,0.0,3.3150623,0.0,3.9813435,0.0,0.0,0.0,0.16992277,0.0,2.3342268,0.0,0.0,2.8863506,0.0,0.0,0.0,3.6060069
999,BRACS_1494_UDH_19,1,4.751305,0.0,0.0,0.0,3.118811,0.0,3.8669727,0.0,0.0,0.0,0.19607915,0.0,2.1444716,0.0,0.0,2.7764685,0.0,0.0,0.0,3.3979206
1000,BRACS_1494_UDH_2,1,4.792591,0.0,0.0,0.0,3.1792696,0.0,3.988466,0.0,0.1623677,0.095229164,0.32682207,0.0,1.988108,0.0,0.051948637,2.841616,0.0,0.0,0.0,3.3045187
1001,BRACS_1494_UDH_20,1,5.162005,0.0,0.0,0.0,3.302735,0.0,4.2225423,0.0,0.0,0.055019952,0.31148762,0.0,2.1231775,0.0,0.0,3.033442,0.0,0.0,0.0,3.3618124
1002,BRACS_1494_UDH_24,1,3.3789976,0.0,0.0,0.0,2.310686,0.0,2.692896,0.0,0.0,0.0,0.15852037,0.0,1.5751365,0.0,0.3815567,2.0346525,0.0,0.0,0.0,2.499177
1003,BRACS_1494_UDH_29,1,3.659358,0.0,0.0,0.0,2.428844,0.0,2.9501739,0.0,0.0,0.0,0.15114813,0.0,1.7245347,0.0,0.18949239,2.153755,0.0,0.0,0.0,2.6926284
1004,BRACS_1494_UDH_3,1,3.9157267,0.0,0.0,0.0,2.5393806,0.0,3.1970632,0.0,0.0,0.0,0.15955594,0.0,1.7505181,0.0,0.07034573,2.309319,0.0,0.0,0.0,2.7608595
1005,BRACS_1494_UDH_30,1,3.6880631,0.0,0.0,0.0,2.4154737,0.0,2.9498014,0.0,0.0,0.0,0.15518863,0.0,1.8051875,0.0,0.26054198,2.2071311,0.0,0.0,0.0,2.600712
1006,BRACS_1494_UDH_31,1,5.8590198,0.0,0.0,0.0,3.8534467,0.0,4.8433447,0.0,0.117557,0.048492167,0.33601636,0.0,2.4859948,0.0,0.0,3.4059365,0.0,0.0,0.0,4.022987
1007,BRACS_1494_UDH_32,1,6.4183745,0.0,0.0,0.0,4.3406973,0.0,5.2883162,0.0,0.066341095,0.036961127,0.33132482,0.0,2.7843685,0.0,0.0,3.723838,0.0,0.0,0.0,4.661492
1008,BRACS_1494_UDH_33,1,4.114385,0.0,0.0,0.0,2.6908484,0.0,3.253921,0.0,0.0,0.0,0.12931137,0.0,2.0412655,0.0,0.08250725,2.423558,0.0,0.0,0.0,2.9811783
1009,BRACS_1494_UDH_35,1,3.4400716,0.0,0.0,0.0,2.316455,0.0,2.729399,0.0,0.0,0.0,0.1586835,0.0,1.6252182,0.0,0.3710063,2.017899,0.0,0.0,0.0,2.5177426
1010,BRACS_1494_UDH_37,1,5.8399196,0.0,0.0,0.0,3.6164417,0.0,4.6827593,0.0,0.22345343,0.18894881,0.45999414,0.0,2.023405,0.0,0.0,3.2366753,0.0,0.0,0.0,3.5281892
1011,BRACS_1494_UDH_38,1,4.7924385,0.0,0.0,0.0,3.1354837,0.0,3.8699431,0.0,0.0,0.0,0.2120168,0.0,2.0955887,0.0,0.012023587,2.7856693,0.0,0.0,0.0,3.3825257
1012,BRACS_1494_UDH_39,1,5.3487554,0.0,0.0,0.0,3.5860984,0.0,4.2171702,0.0,0.0,0.0,0.19520049,0.0,2.4734159,0.0,0.00031545758,3.062646,0.0,0.0,0.0,3.909274
1013,BRACS_1494_UDH_4,1,3.66387,0.0,0.0,0.0,2.3942425,0.0,2.902956,0.0,0.0,0.0,0.14176226,0.0,1.7456996,0.0,0.21005999,2.1692872,0.0,0.0,0.0,2.6043065
1014,BRACS_1494_UDH_40,1,4.771936,0.0,0.0,0.0,3.0688949,0.0,3.9506018,0.0,0.0036274344,0.011614654,0.24045064,0.0,2.023025,0.0,0.0,2.810566,0.0,0.0,0.0,3.292888
1015,BRACS_1494_UDH_41,1,3.6863308,0.0,0.0,0.0,2.4039786,0.0,2.981775,0.0,0.0,0.0,0.14655773,0.0,1.8919785,0.0,0.28205907,2.2151792,0.0,0.0,0.03939683,2.6483374
1016,BRACS_1494_UDH_44,1,5.3239613,0.0,0.0,0.0,3.454793,0.0,4.2721457,0.0,0.075872056,0.102913156,0.3595023,0.0,2.0719914,0.0,0.0,3.0632539,0.0,0.0,0.0,3.4450893
1017,BRACS_1494_UDH_45,1,2.9681883,0.0,0.0,0.0,1.8693198,0.0,2.4427273,0.0,0.0,0.008803777,0.13679504,0.0,1.3976672,0.0,0.16865027,1.7947468,0.0,0.0,0.0,2.0538473
1018,BRACS_1494_UDH_47,1,0.0,0.0,0.04545363,0.0,0.11223962,0.0,0.09763631,0.0,0.0,0.16716681,0.29638544,0.0,0.04313215,0.0,1.4990065,0.04267618,0.7173356,0.073616326,1.2094345,0.0082659945
1019,BRACS_1494_UDH_49,1,2.8023844,0.0,0.0,0.0,1.957541,0.0,2.4288561,0.0,0.0,0.072226,0.26817724,0.0,1.2458175,0.0,0.6880995,1.7355345,0.0,0.0,0.0020380989,2.0782127
1020,BRACS_1494_UDH_50,1,0.0,0.0,0.05666268,0.0,0.09591869,0.0,0.0,0.0,0.0,0.1532355,0.18753633,0.0,0.012825318,0.0,1.3197727,0.06457625,0.16431642,0.2655731,1.1180816,0.0
1021,BRACS_1494_UDH_51,1,4.282201,0.0,0.0,0.0,2.883358,0.0,3.3079193,0.0,0.0,0.0,0.18823358,0.0,2.0126362,0.0,0.29346758,2.4621608,0.0,0.0,0.0,3.1175096
1022,BRACS_1494_UDH_53,1,5.2540755,0.0,0.0,0.0,3.448252,0.0,4.290767,0.0,0.0,0.0024909838,0.25740007,0.0,2.2749946,0.0,0.0,3.0786996,0.0,0.0,0.0,3.661797
1023,BRACS_1494_UDH_55,1,2.36573,0.0,0.0,0.0,1.7185324,0.0,1.8933814,0.0,0.0,0.07689512,0.17424582,0.0,1.1459482,0.0,0.76865053,1.4638889,0.0,0.0,0.37603238,1.7770574
1024,BRACS_1494_UDH_7,1,3.0041022,0.0,0.0,0.0,1.960598,0.0,2.4816113,0.0,0.0,0.025095608,0.18383363,0.0,1.3213032,0.0,0.33968687,1.8199362,0.0,0.0,0.0,2.0924213
1025,BRACS_1494_UDH_9,1,2.8839192,0.0,0.0,0.0,1.9975103,0.0,2.2267394,0.0,0.0,0.037691336,0.16213822,0.0,1.3680428,0.0,0.5562099,1.7341133,0.0,0.0,0.17845668,2.1254478
1026,BRACS_1496_UDH_10,1,3.1262782,0.0,0.0,0.0,2.1168048,0.0,2.4854093,0.0,0.0,0.0,0.1522709,0.0,1.4826329,0.0,0.37417054,1.8330284,0.0,0.0,0.0,2.3753781
1027,BRACS_1496_UDH_12,1,0.6740104,0.0,0.0003216602,0.0,0.6462859,0.0,0.70378715,0.0,0.0,0.0888371,0.20230158,0.0,0.3976124,0.0,1.0429691,0.507539,0.2653919,0.0,0.8568304,0.6446864
1028,BRACS_1496_UDH_14,1,0.3682642,0.0,0.097888455,0.0,0.3478436,0.0,0.42024836,0.0,0.0,0.22412936,0.38674334,0.0,0.0,0.0,1.4131119,0.23031275,0.8352338,0.0,1.1297922,0.07733612
1029,BRACS_1496_UDH_15,1,4.0608053,0.0,0.0,0.0,2.6922996,0.0,3.2729757,0.0,0.0,0.0,0.21040687,0.0,1.7739861,0.0,0.20475805,2.395573,0.0,0.0,0.0,2.867945
1030,BRACS_1496_UDH_17,1,0.0,0.0,0.25392312,0.0,0.0,0.0,0.0,0.0,0.0,0.35223433,0.62471944,0.0,0.0,0.0,2.986689,0.0,1.597068,0.19533041,2.2867503,0.0
1031,BRACS_1496_UDH_18,1,4.3993196,0.0,0.0,0.0,2.8986924,0.0,3.5382833,0.0,0.0,0.0,0.15792932,0.0,2.0848618,0.0,0.05732535,2.5963945,0.0,0.0,0.0,3.1277058
1032,BRACS_1496_UDH_19,1,4.1266994,0.0,0.0,0.0,2.6565275,0.0,3.356372,0.0,0.0,0.0,0.19534135,0.0,1.803695,0.0,0.08042954,2.421075,0.0,0.0,0.0,2.7878323
1033,BRACS_1496_UDH_2,1,3.8950634,0.0,0.0,0.0,2.3695097,0.0,3.1833684,0.0,0.018778369,0.08193608,0.29179293,0.0,1.38058,0.0,0.07519025,2.2790065,0.0,0.0,0.0,2.4387515
1034,BRACS_1496_UDH_24,1,2.8477495,0.0,0.0054035857,0.0,1.6350805,0.0,2.2187834,0.0,0.15811366,0.2745711,0.43740368,0.0,0.51939654,0.0,0.355704,1.3862505,0.15794033,0.0,0.06400289,1.3006835
1035,BRACS_1496_UDH_25,1,4.7947845,0.0,0.0,0.0,3.1756163,0.0,3.7706969,0.0,0.0,0.0,0.15746458,0.0,2.2746284,0.0,0.016000293,2.7547152,0.0,0.0,0.0,3.4609249
1036,BRACS_1496_UDH_26,1,2.6850278,0.0,0.0,0.0,1.815306,0.0,2.130255,0.0,0.0,0.0104180835,0.13168626,0.0,1.318914,0.0,0.3849911,1.5767313,0.0,0.0,0.13972197,2.0424538
1037,BRACS_1496_UDH_27,1,4.629481,0.0,0.0,0.0,3.1400375,0.0,3.6545353,0.0,0.0,0.0,0.17671014,0.0,2.1476622,0.0,0.12760751,2.6777623,0.0,0.0,0.0,3.4631276
1038,BRACS_1496_UDH_28,1,4.913531,0.0,0.0,0.0,3.2364328,0.0,3.8707185,0.0,0.0,0.0,0.1942258,0.0,2.2565072,0.0,0.012330618,2.8347552,0.0,0.0,0.0,3.4551919
1039,BRACS_1496_UDH_3,1,2.5054882,0.0,0.0,0.0,1.6388183,0.0,2.113136,0.0,0.0,0.08348082,0.19827959,0.0,1.0465285,0.0,0.5052288,1.5635585,0.0,0.0,0.14001352,1.6531007
1040,BRACS_1496_UDH_30,1,4.422012,0.0,0.0,0.0,2.8703942,0.0,3.4924073,0.0,0.0,0.0,0.20181006,0.0,1.9587208,0.0,0.051228464,2.5651903,0.0,0.0,0.0,3.0792491
