,image_name,image_label,feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9
630,BRACS_1603_PB_12,1,0.0,0.0,0.0,0.0,0.0,0.0,4.4625244,3.929999,5.705376,0.0
631,BRACS_1603_PB_13,1,0.0,0.0,0.0,0.0,0.0,0.045186665,2.3435316,2.097992,2.783075,0.012859283
632,BRACS_1603_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.1285121,2.7743893,3.963999,0.0
633,BRACS_1603_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,5.17432,4.561444,6.6811547,0.0
634,BRACS_1603_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.666024,2.568353,3.0895648,0.0
635,BRACS_1603_PB_5,1,0.9286879,0.7822153,0.0,0.54099643,0.0,1.0105292,0.27224064,0.0,0.24165168,0.4552225
636,BRACS_1603_PB_6,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8835328,2.5488226,3.5545547,0.0
637,BRACS_1603_PB_7,1,0.50590587,0.4396774,0.0,0.29241312,0.0,0.5811652,0.7338042,0.49765626,0.6152346,0.26547763
638,BRACS_1603_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,3.608882,3.1104636,4.5871544,0.0
639,BRACS_1603_PB_9,1,0.0,0.0,0.0,0.0,0.0,0.0,4.059807,3.7421584,5.135102,0.0
640,BRACS_1605_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.517885,4.6879907,7.2256417,0.0
641,BRACS_1605_PB_10,1,0.0,0.0,0.0,0.0,0.0,0.11369908,2.355294,1.7651095,3.0199063,0.018170979
642,BRACS_1605_PB_11,1,0.0,0.0,0.0,0.0,0.0,0.0,3.1861625,2.7456548,3.961518,0.0
643,BRACS_1605_PB_12,1,0.0,0.0,0.0,0.0,0.0,0.0,2.3336594,2.089683,2.6898797,0.0
644,BRACS_1605_PB_13,1,0.0,0.0,0.0,0.0,0.0,0.0,4.503485,3.9328272,5.7465906,0.0
645,BRACS_1605_PB_14,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5885794,3.1383612,4.534741,0.0
646,BRACS_1605_PB_15,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5503318,3.0372016,4.5063877,0.0
647,BRACS_1605_PB_16,1,0.0,0.0,0.0,0.0,0.0,0.0,4.8583093,4.3678403,6.1411376,0.0
648,BRACS_1605_PB_17,1,0.0,0.0,0.0,0.0,0.0,0.0,5.3409467,4.3729763,7.0798464,0.0
649,BRACS_1605_PB_18,1,0.0,0.0,0.0,0.0,0.0,0.0,4.2740264,3.5479157,5.4617987,0.0
650,BRACS_1605_PB_19,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5525267,3.56652,4.1374493,0.0
651,BRACS_1605_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.8022122,3.8169067,4.4872847,0.0
652,BRACS_1605_PB_20,1,0.0,0.0,0.0,0.0,0.0,0.0,4.4025855,3.7282815,5.5609727,0.0
653,BRACS_1605_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,4.267771,3.8791058,5.2856407,0.0
654,BRACS_1605_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,5.3073673,4.949221,6.706371,0.0
655,BRACS_1605_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,4.7625203,4.209325,6.0731387,0.0
656,BRACS_1605_PB_6,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5960708,3.390496,4.382395,0.0
657,BRACS_1605_PB_7,1,0.21029148,0.20047343,0.0,0.09391612,0.0,0.24143058,1.3085736,1.1853427,1.2613344,0.11729367
658,BRACS_1605_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,3.4059207,3.37921,4.035658,0.0
659,BRACS_1605_PB_9,1,0.0,0.0,0.0,0.0,0.0,0.0,3.4274867,3.3849907,4.012485,0.0
660,BRACS_1606_PB_10,1,0.0,0.0,0.0,0.0,0.0,0.0,3.1028705,3.3890984,3.3518794,0.0
661,BRACS_1606_PB_11,1,0.096278526,0.037483945,0.0,0.0,0.0,0.0026580542,2.7968779,3.1591468,2.876105,0.006410092
662,BRACS_1606_PB_13,1,0.27118188,0.12720147,0.0,0.0,0.0,0.39929667,2.2560644,1.5967389,2.7069826,0.1677925
663,BRACS_1606_PB_14,1,0.0,0.0,0.0,0.0,0.0,0.0,4.629099,3.8799102,6.0462093,0.0
664,BRACS_1606_PB_15,1,0.0,0.0,0.0,0.0,0.0,0.15187871,3.527852,3.1202965,4.3875217,0.025425104
665,BRACS_1606_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.9686399,3.8727307,4.7689314,0.0
666,BRACS_1606_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,5.3381085,4.2397904,6.906954,0.0
667,BRACS_1606_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3417482,3.493718,3.753247,0.0
668,BRACS_1606_PB_6,1,1.2446325,1.0538094,0.020045131,0.6962926,0.0,1.3948447,0.0,0.0,0.19893366,0.5958562
669,BRACS_1606_PB_7,1,0.0,0.0,0.0,0.0,0.0,0.0,5.2008195,4.574276,6.6869226,0.0
670,BRACS_1606_PB_9,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5022242,2.281198,2.958115,0.0
671,BRACS_1610_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.9800196,1.6355643,2.1143801,0.0
672,BRACS_1610_PB_10,1,0.0,0.0,0.0,0.0,0.0,0.0,2.5407865,2.2578535,2.8560011,0.0
673,BRACS_1610_PB_11,1,0.49090248,0.4366591,0.0,0.30434173,0.0,0.57690406,0.76133513,0.5194417,0.64092684,0.26009628
674,BRACS_1610_PB_12,1,0.0,0.0,0.0,0.0,0.0,0.0,2.9929106,3.3397853,3.1132991,0.0
675,BRACS_1610_PB_3,1,2.30008,1.7321185,0.0,1.3500826,0.0,2.280602,0.0,0.0,0.0,1.0724642
676,BRACS_1610_PB_4,1,0.0,0.0034377985,0.0,0.0,0.0,0.0,2.4117727,2.4137104,2.5586355,0.0
677,BRACS_1610_PB_5,1,1.0906582,0.6245436,0.0,0.7225643,0.0,1.1232545,0.77821994,0.24225336,0.41170776,0.5429954
678,BRACS_1610_PB_6,1,0.0,0.0,0.0,0.0,0.0,0.0,5.2636433,4.5305147,6.9456925,0.0
679,BRACS_1610_PB_7,1,0.0,0.0,0.0,0.0,0.0,0.0,3.20685,2.8545253,3.7562518,0.0
680,BRACS_1610_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,5.5758743,4.515011,7.2044597,0.0
681,BRACS_1612_PB_1,1,0.28422445,0.22545823,0.0,0.17931218,0.0,0.24123257,2.4030638,2.6834085,2.3679867,0.12269754
682,BRACS_1612_PB_10,1,0.49538016,0.37404954,0.0,0.3357591,0.0,0.5049025,2.0387564,2.2228513,1.9775656,0.23361203
683,BRACS_1612_PB_2,1,0.2236979,0.14563666,0.0,0.056214638,0.0,0.19357526,2.444087,2.6654184,2.565414,0.09786091
684,BRACS_1612_PB_3,1,0.44943932,0.33019766,0.0,0.27535683,0.0,0.42965856,2.331593,2.6401684,2.3297486,0.20111108
685,BRACS_1612_PB_4,1,0.27154976,0.21592142,0.0,0.14458828,0.0,0.23256671,2.4816217,2.7692654,2.485415,0.115736105
686,BRACS_1612_PB_5,1,0.33423287,0.26373553,0.0,0.20136115,0.0,0.29504806,2.3675246,2.6812353,2.3487136,0.14277995
687,BRACS_1612_PB_6,1,0.3345691,0.30142096,0.0,0.23043849,0.0,0.32550648,2.1255708,2.3412704,2.042398,0.1567209
688,BRACS_1612_PB_7,1,0.29497126,0.25097615,0.0,0.18925071,0.0,0.2698474,2.2215831,2.4807868,2.1591566,0.13077642
689,BRACS_1612_PB_8,1,0.31517255,0.29698688,0.0,0.2249649,0.0,0.31479555,2.1508949,2.402631,2.067072,0.15013012
690,BRACS_1612_PB_9,1,0.28828672,0.2078298,0.0,0.12889028,0.0,0.24694988,2.4123611,2.6229796,2.469923,0.12166793
691,BRACS_1619_PB_1,1,0.26907033,0.3177222,0.0,0.13876264,0.0,0.4561193,0.71285963,0.2574927,0.78729904,0.18354976
692,BRACS_1619_PB_2,1,1.8246068,1.375807,0.0,1.1148665,0.0,1.7011405,0.04383535,0.0,0.07868214,0.8277983
693,BRACS_1619_PB_4,1,0.25836918,0.2713837,0.0,0.15109242,0.0,0.36540326,0.9142747,0.70752376,0.77167755,0.16023532
694,BRACS_1620_PB_1,1,0.06128273,0.08308326,0.0,0.0,0.0,0.05956469,1.520581,1.4434761,1.4705412,0.043332424
695,BRACS_1620_PB_3,1,1.7078356,1.1721178,0.0,0.9182358,0.0,1.8173872,1.1829705,0.0,1.6855181,0.7568169
696,BRACS_1640_PB_1,1,0.5784753,0.47263178,0.0,0.4001701,0.0,0.59681326,1.7886118,1.817915,1.6885022,0.27962744
697,BRACS_1640_PB_3,1,1.2415777,1.0047407,0.0,0.7534157,0.0,1.304904,0.12345986,0.0,0.065000355,0.6032601
698,BRACS_1640_PB_6,1,0.84981745,0.71806055,0.0,0.5144927,0.0,0.9289336,0.37568682,0.0,0.28058007,0.41935936
699,BRACS_1640_PB_7,1,0.633468,0.5556037,0.0,0.4263631,0.0,0.72584593,1.0133158,0.92386687,0.86571825,0.32872468
700,BRACS_1772_PB_1,1,0.10930651,0.100966044,0.0,0.036784083,0.0,0.051246367,2.0535216,2.2364433,2.0086696,0.042862184
701,BRACS_1772_PB_2,1,0.08539215,0.042585406,0.0,0.0,0.0,0.0,2.8586671,3.2126215,2.9501743,0.0
702,BRACS_1772_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.1724265,3.5707173,3.3386745,0.0
703,BRACS_1772_PB_4,1,0.07711533,0.031131303,0.0,0.0,0.0,0.0,2.8733327,3.2114124,2.976317,0.0
704,BRACS_1772_PB_5,1,0.063147426,0.016125077,0.0,0.0,0.0,0.0,3.0173268,3.498514,3.105651,0.0
705,BRACS_1772_PB_6,1,0.26977712,0.18598327,0.0,0.10298197,0.0,0.22201434,2.3562644,2.582117,2.3993542,0.10589155
706,BRACS_1772_PB_7,1,0.44657105,0.40112135,0.0,0.28841108,0.0,0.5172588,1.3192105,1.3908124,1.2128433,0.23550743
707,BRACS_1779_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.529378,3.6458619,4.0464215,0.0
708,BRACS_1779_PB_10,1,0.46499723,0.3581703,0.0,0.2868243,0.0,0.4640512,1.9625342,2.1431377,1.917443,0.21584982
709,BRACS_1779_PB_11,1,0.3996459,0.35820752,0.0,0.24542,0.0,0.48491234,1.1574534,1.1595683,1.0556433,0.21910474
710,BRACS_1779_PB_12,1,0.011514271,0.0,0.0,0.0,0.0,0.0,2.8583665,3.1505802,3.0414038,0.0
711,BRACS_1779_PB_13,1,0.20725979,0.1986373,0.0,0.13106704,0.0,0.1971569,2.1011178,2.3003218,2.0328884,0.09456778
712,BRACS_1779_PB_14,1,0.0,0.0,0.0,0.0,0.0,0.0,3.397819,3.8417594,3.671363,0.0
713,BRACS_1779_PB_15,1,0.09472545,0.04904434,0.0,0.0,0.0,0.032404386,2.478965,2.464258,2.6899164,0.02404052
714,BRACS_1779_PB_16,1,0.3212061,0.26980096,0.0,0.18657811,0.0,0.30332276,2.0599446,2.3067207,2.0083063,0.1442985
715,BRACS_1779_PB_17,1,0.21920182,0.18961468,0.0,0.10906531,0.0,0.1889208,2.0971613,2.3492634,2.0414212,0.09529999
716,BRACS_1779_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.771153,2.6602488,3.200745,0.0
717,BRACS_1779_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5193787,3.9015865,3.870126,0.0
718,BRACS_1779_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.821684,3.0142393,3.0404778,0.0
719,BRACS_1779_PB_5,1,0.30231482,0.21266522,0.0,0.008592524,0.0,0.30186483,2.0906675,1.9828018,2.3560414,0.13717702
720,BRACS_1779_PB_6,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3072536,3.582789,3.6584232,0.0
721,BRACS_1779_PB_7,1,0.1865625,0.12682946,0.0,0.013546716,0.0,0.13448018,2.2614672,2.3630052,2.3493571,0.068193935
722,BRACS_1779_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,3.402512,3.612567,3.7505884,0.0
723,BRACS_1779_PB_9,1,0.2862595,0.2612231,0.0,0.17507677,0.0,0.26331782,1.9364617,2.1228817,1.8580202,0.132507
724,BRACS_1780_PB_10,1,0.20565166,0.18738195,0.0,0.109062776,0.0,0.15575317,2.1075358,2.3103387,2.0533962,0.08690834
725,BRACS_1780_PB_12,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8950865,3.0856268,3.1090245,0.0
726,BRACS_1780_PB_13,1,0.0,0.0,0.0,0.0,0.0,0.0,3.3542933,3.5834095,3.6972053,0.0
727,BRACS_1780_PB_2,1,0.2414018,0.2093893,0.0,0.13877432,0.0,0.20505293,2.4644887,2.839777,2.4379475,0.097630575
728,BRACS_1780_PB_4,1,0.19998041,0.14300421,0.0,0.09351103,0.0,0.1214125,2.775095,3.2432764,2.7996287,0.06533127
729,BRACS_1780_PB_8,1,0.109969504,0.07254416,0.0,0.017170075,0.0,0.012278646,2.8353865,3.308517,2.8754325,0.01772092
730,BRACS_1780_PB_9,1,0.012553303,0.0,0.0,0.0,0.0,0.0,2.9334059,3.138806,3.165242,0.0
731,BRACS_1782_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.2011926,3.3022366,3.5652852,0.0
732,BRACS_1787_PB_2,1,0.08353632,0.06745895,0.0,0.0,0.0,0.05682942,2.0591693,2.1664813,2.017291,0.03227254
733,BRACS_1787_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,3.077983,3.1227906,3.4867957,0.0
734,BRACS_1788_PB_3,1,0.301794,0.2769463,0.0,0.15710841,0.0,0.33265814,1.6757283,1.7107251,1.6552846,0.15708709
735,BRACS_1788_PB_5,1,0.47763705,0.385484,0.0,0.31388068,0.0,0.5114563,1.5585144,1.6566478,1.4723382,0.23691979
736,BRACS_1789_PB_1,1,0.11398647,0.116650134,0.0,0.042676665,0.0,0.091263376,2.0918055,2.22488,2.0618043,0.05044625
737,BRACS_1789_PB_3,1,0.021781234,0.027763093,0.0,0.0,0.0,0.0,2.3683703,2.5007865,2.4395177,0.0
738,BRACS_1791_PB_3,1,0.68198377,0.59926057,0.0,0.49530697,0.0,0.80284774,0.7953048,0.61346537,0.57832545,0.36156246
739,BRACS_1791_PB_5,1,0.3410527,0.3219407,0.0,0.16878319,0.0,0.44425136,0.82641244,0.40010458,0.8507217,0.19439316
740,BRACS_1791_PB_6,1,0.38109115,0.29276478,0.0,0.20942868,0.0,0.45243478,1.2303932,0.95220166,1.1801623,0.20431617
741,BRACS_1791_PB_7,1,0.26543695,0.27013844,0.0,0.15734589,0.0,0.31432328,1.0577129,0.9425687,0.92143494,0.1530776
742,BRACS_1851_PB_1,1,1.555301,1.2324136,0.0,0.93029565,0.0,1.5209754,0.09048075,0.0,0.19584659,0.7180887
743,BRACS_1851_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8818142,2.3938887,3.5703351,0.0
744,BRACS_1855_PB_1,1,0.71013707,0.6078677,0.0,0.41989285,0.0,0.77823114,0.44769317,0.0,0.44092003,0.3556876
745,BRACS_1855_PB_2,1,0.6622734,0.58400625,0.0,0.35775387,0.0,0.74610144,0.6262596,0.040736675,0.7061305,0.33157784
746,BRACS_1858_PB_2,1,0.007204743,0.0,0.0,0.0,0.0,0.0,3.2996593,3.656666,3.5715075,0.0
747,BRACS_1866_PB_1,1,0.9789672,0.7886191,0.0,0.5702997,0.0,0.9583693,0.6082225,0.0,0.61263573,0.45387655
748,BRACS_1866_PB_2,1,0.11892853,0.124041066,0.0,0.0,0.0,0.15393844,1.9700141,1.596401,2.280598,0.06924323
749,BRACS_1866_PB_3,1,2.9294164,2.2225938,0.0,1.7606981,0.0,2.56906,0.37627116,0.0,0.56374776,1.2576376
750,BRACS_1869_PB_1,1,0.44361988,0.41143093,0.0,0.3162949,0.0,0.5255963,0.9345615,0.88266057,0.7581636,0.24606657
751,BRACS_1869_PB_2,1,0.033846505,0.03248211,0.0,0.0,0.0,0.0,2.3454547,2.5159411,2.3927183,0.0
752,BRACS_1870_PB_1,1,0.5169425,0.4777388,0.0,0.38277924,0.0,0.58197314,1.0456526,0.9487274,0.8499428,0.27554518
753,BRACS_1870_PB_2,1,0.54886353,0.49754584,0.0,0.39799505,0.0,0.59244996,1.4125743,1.3618145,1.2407466,0.27911532
754,BRACS_1879_PB_1,1,0.11629493,0.1005968,0.0,0.0,0.0,0.14156008,1.924481,1.7853285,2.100359,0.068312794
755,BRACS_1879_PB_2,1,0.30325177,0.26149356,0.0,0.15612984,0.0,0.30947074,1.4712577,1.4555665,1.4151933,0.15520498
756,BRACS_1879_PB_3,1,0.21437453,0.14208698,0.0,0.02272759,0.0,0.19906661,2.1265564,2.1098673,2.2974033,0.0971655
757,BRACS_1879_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.6322012,2.6389995,2.917553,0.0
758,BRACS_1879_PB_5,1,0.25603843,0.21638374,0.0,0.1461204,0.0,0.19855775,2.374425,2.6731548,2.3459358,0.10041397
759,BRACS_1886_PB_1,1,0.49945402,0.4156564,0.0,0.279216,0.0,0.62409496,0.6689309,0.22509901,0.6667205,0.2684272
760,BRACS_1886_PB_10,1,0.34324884,0.33165532,0.0,0.22635044,0.0,0.406283,1.2481486,1.2119417,1.1152372,0.18881053
761,BRACS_1886_PB_8,1,0.43847337,0.40414506,0.0,0.24258877,0.0,0.5380421,0.8073193,0.6523876,0.71214914,0.23655221
762,BRACS_1886_PB_9,1,0.47172275,0.41374213,0.0,0.26029062,0.0,0.5509143,1.1081493,1.0115702,1.0455103,0.2453714
763,BRACS_1890_PB_1,1,0.11153921,0.07361276,0.0,0.026414126,0.0,0.025300168,2.9340298,3.4473128,2.9846344,0.020074017
764,BRACS_1890_PB_10,1,0.06399098,0.051300853,0.0,0.019338053,0.0,0.0,3.1773612,3.7925813,3.2179809,0.0
765,BRACS_1890_PB_11,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8322823,2.881461,3.13647,0.0
766,BRACS_1890_PB_2,1,1.1509422,0.91832906,0.0,0.702878,0.0,1.2184187,0.32788938,0.0,0.25881985,0.55914193
767,BRACS_1890_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.1901891,3.5927129,3.340052,0.0
768,BRACS_1890_PB_4,1,0.07145458,0.04505348,0.0,0.011044677,0.0,0.0,3.0441306,3.6300554,3.087119,0.0
769,BRACS_1890_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,2.4049158,2.4767346,2.5487542,0.0
770,BRACS_1890_PB_6,1,0.0,0.0,0.0,0.0,0.0,0.0,2.8035493,2.7310739,3.2136757,0.0
771,BRACS_1890_PB_7,1,0.0,0.0,0.0,0.0,0.0,0.0,3.1065924,3.2325838,3.4470377,0.0
772,BRACS_1890_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,2.542961,2.6477914,2.6848578,0.0
773,BRACS_1890_PB_9,1,0.0,0.0,0.0,0.0,0.0,0.0,2.3870032,2.5219743,2.4383333,0.0
774,BRACS_1893_PB_1,1,1.3702098,1.0655707,0.0,0.8510579,0.0,1.2757293,0.4654184,0.0,0.36049658,0.6266231
775,BRACS_1893_PB_2,1,0.24925129,0.19448578,0.0,0.0,0.0,0.27060416,2.418133,2.1288528,2.7517838,0.113273
776,BRACS_1893_PB_3,1,2.1522086,1.617615,0.0,1.3058577,0.0,1.9196575,0.37753403,0.0,0.42227155,0.942537
777,BRACS_1896_PB_3,1,0.6994249,0.5909027,0.0,0.45715928,0.0,0.8111241,1.248276,1.2475259,1.1507778,0.35744894
778,BRACS_1896_PB_4,1,0.029639954,0.054639373,0.0,0.0,0.0,0.060053352,1.8804162,1.8225634,1.9380416,0.027209796
779,BRACS_1900_PB_1,1,0.58119726,0.49593613,0.0,0.3269655,0.0,0.5915319,1.0275195,0.72271496,0.9770254,0.27229267
780,BRACS_1900_PB_2,1,1.1286012,0.91242445,0.0,0.7104974,0.0,1.2024463,0.18945177,0.0,0.092579454,0.5561812
781,BRACS_1900_PB_3,1,1.07003,0.8070548,0.0,0.68968654,0.0,1.1532884,0.7711518,0.53803104,0.68193066,0.52717614
782,BRACS_1900_PB_4,1,2.4323845,1.8343849,0.0,1.4499133,0.0,2.2985318,0.0,0.0,0.0064090006,1.103228
783,BRACS_1900_PB_5,1,0.5391987,0.46636063,0.0,0.26772368,0.0,0.5693416,1.0570483,0.5733189,1.1232556,0.25561765
784,BRACS_1900_PB_6,1,1.2567136,0.9202264,0.0,0.8237354,0.0,1.3313773,0.65620893,0.32119942,0.57572037,0.6130563
785,BRACS_1901_PB_1,1,0.85107094,0.6859819,0.0,0.5064354,0.0,0.8955967,0.65835935,0.33525598,0.60052943,0.41092384
786,BRACS_1901_PB_10,1,0.8361361,0.6415778,0.0,0.53937495,0.0,0.90925777,0.72114193,0.47808304,0.5850032,0.41664827
787,BRACS_1901_PB_11,1,1.3745551,1.0162458,0.0,0.79475945,0.0,1.3470912,0.6387929,0.0,0.7455467,0.62592226
788,BRACS_1901_PB_2,1,1.0308143,0.8165594,0.0,0.62394536,0.0,1.0442528,0.60128057,0.1481998,0.5628692,0.4870018
789,BRACS_1901_PB_3,1,0.41551778,0.34553427,0.0,0.27273262,0.0,0.40519732,1.9559717,2.068565,1.8735319,0.19291124
790,BRACS_1901_PB_4,1,0.18552625,0.18615177,0.0,0.04183954,0.0,0.21915457,1.3012311,1.0471127,1.3540409,0.103325464
791,BRACS_1901_PB_5,1,2.9774199,2.1566381,0.0,1.7520729,0.0,2.7689185,0.039280392,0.0,0.34173402,1.3156768
792,BRACS_1901_PB_6,1,0.8044531,0.6376435,0.0,0.45269656,0.0,0.81538326,0.9677973,0.6608373,0.96012187,0.38650167
793,BRACS_1901_PB_7,1,2.1143167,1.611395,0.0,1.2716937,0.0,2.0036893,0.050259307,0.0,0.08517492,0.9605555
794,BRACS_1901_PB_8,1,1.3054504,1.0045744,0.0,0.7569401,0.0,1.3569949,0.44262853,0.0,0.49470857,0.6159268
795,BRACS_1901_PB_9,1,1.0215918,0.77772886,0.0,0.60720384,0.0,1.098016,0.5660442,0.20536548,0.5410334,0.4960867
796,BRACS_1902_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.003774695,2.3824036,2.163656,2.6448843,0.0
797,BRACS_1902_PB_2,1,0.5589297,0.479635,0.0,0.39905363,0.0,0.6168702,1.1964993,1.1197476,1.0273824,0.28675568
798,BRACS_1902_PB_3,1,0.28905445,0.26902348,0.0,0.1933107,0.0,0.38399503,1.1117524,0.84321433,0.986279,0.17158765
799,BRACS_1902_PB_4,1,0.018663617,0.034420878,0.0,0.0,0.0,0.008346237,1.8182334,1.8170413,1.7758421,0.012880683
800,BRACS_1902_PB_5,1,0.15372749,0.15499486,0.0,0.078780755,0.0,0.103059776,2.0115464,2.1687589,1.9235795,0.06073668
801,BRACS_1902_PB_6,1,0.07345633,0.079098135,0.0,0.0,0.0,0.16793561,1.6051732,1.2936059,1.6837425,0.07166565
802,BRACS_1902_PB_7,1,1.4336181,1.1115733,0.0,0.8867249,0.0,1.4780408,0.103807986,0.0,0.020054314,0.6890253
803,BRACS_1902_PB_8,1,0.8691701,0.68251586,0.0,0.5396776,0.0,0.81618077,1.1430932,0.89526564,1.0459646,0.40521675
804,BRACS_1902_PB_9,1,1.6910355,1.2826674,0.0,0.98231405,0.0,1.6927023,0.23395914,0.0,0.34627378,0.78154206
805,BRACS_1906_PB_1,1,0.2909307,0.23199688,0.0,0.09660174,0.0,0.29820928,2.201586,2.327598,2.2818005,0.12878439
806,BRACS_1914_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0337865,3.0983024,3.401404,0.0
807,BRACS_1914_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.2952652,3.1577294,3.876956,0.0
808,BRACS_1914_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0281901,3.13183,3.3393652,0.0
809,BRACS_1916_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,4.7512164,4.555747,5.9281106,0.0
810,BRACS_1916_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,3.4824908,3.8208606,3.8259518,0.0
811,BRACS_1916_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,4.8310623,4.538451,6.051831,0.0
812,BRACS_1916_PB_4,1,0.0,0.0,0.0,0.0,0.0,0.0,2.812296,2.9992082,2.9902182,0.0
813,BRACS_1916_PB_5,1,0.053204373,0.017194605,0.0,0.0,0.0,0.0,3.048948,3.5197387,3.143268,0.0
814,BRACS_1916_PB_7,1,0.060556807,0.028361063,0.0,0.0,0.0,0.0,2.6996007,3.0205545,2.764453,0.0
815,BRACS_1916_PB_8,1,0.0,0.0,0.0,0.0,0.0,0.0,3.6307604,3.670262,4.230156,0.0
816,BRACS_1916_PB_9,1,0.23951711,0.2533756,0.0,0.16860507,0.0,0.25352085,1.6727995,1.6948861,1.5280733,0.11931046
817,BRACS_1917_PB_3,1,0.17695856,0.14837483,0.0,0.0960211,0.0,0.12023234,2.7224796,3.197608,2.719818,0.06068159
818,BRACS_1918_PB_1,1,0.63171583,0.5785112,0.0,0.41398728,0.0,0.7530849,0.8244132,0.66391927,0.7193187,0.33906782
819,BRACS_1918_PB_2,1,0.0,0.0,0.0,0.0,0.0,0.0,2.6023037,2.6693156,2.7821755,0.0
820,BRACS_1918_PB_4,1,0.07654379,0.034442984,0.0,0.0,0.0,0.0,2.9426765,3.4319174,3.015627,0.0035858434
821,BRACS_1918_PB_7,1,0.2982051,0.34555408,0.0,0.19472046,0.0,0.44977108,1.2565666,0.9451918,1.1528063,0.1826309
822,BRACS_1926_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,3.5697737,3.6621084,4.1217747,0.0
823,BRACS_1926_PB_2,1,0.26624376,0.24287851,0.0,0.17342761,0.0,0.23959514,2.12683,2.3695676,2.055216,0.120854706
824,BRACS_1926_PB_4,1,0.1017539,0.06058056,0.0,0.0,0.0,0.023171455,2.8961275,3.2762747,2.9981444,0.015172863
825,BRACS_1926_PB_5,1,0.0,0.0,0.0,0.0,0.0,0.0,3.280622,3.5473917,3.57303,0.0
826,BRACS_1933_PB_10,1,0.8078905,0.60587263,0.0,0.38230187,0.0,0.8388436,1.0445633,0.61418027,1.2262255,0.37701216
827,BRACS_1933_PB_11,1,0.0,0.0,0.0,0.0,0.0,0.19809236,2.7735476,1.9262515,3.271389,0.037499268
828,BRACS_1933_PB_13,1,0.74037737,0.5422381,0.0,0.4174202,0.0,0.9168251,0.84104836,0.12641804,0.9849942,0.3750989
829,BRACS_1933_PB_14,1,0.70884234,0.55894834,0.0,0.43220448,0.0,0.73290133,0.6391765,0.2194605,0.5324485,0.34706214
830,BRACS_1933_PB_16,1,0.29110137,0.16303763,0.0,0.0,0.0,0.28088477,2.5973237,2.2707071,2.9905033,0.13898668
831,BRACS_1933_PB_5,1,1.3405617,1.0042268,0.0,0.71940565,0.0,1.3427683,0.97813237,0.1186319,1.3411335,0.6029809
832,BRACS_1933_PB_7,1,0.53061736,0.12162758,0.0,0.20990111,0.0,0.72753596,3.5079257,2.3379354,3.6562939,0.30935606
833,BRACS_1936_PB_1,1,0.0,0.0,0.0,0.0,0.0,0.0,5.5805874,4.5645227,7.2112837,0.0
834,BRACS_1936_PB_3,1,0.0,0.0,0.0,0.0,0.0,0.0,2.495792,2.2571635,2.9065557,0.0
